2019-07-22 20:50:37,580: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectUnusedRetVal, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-07-22 20:50:37,580: [12] m.main:INFO: Beginning analysis
2019-07-22 20:50:37,591: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 20:50:37,871: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-22 20:50:38,279: [12] m.c.manticore:INFO: Results in /mcore_v9z9j8r_
2019-07-22 20:50:39,052: [316] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-22 20:50:39,053: [316] m.main:INFO: Beginning analysis
2019-07-22 20:50:39,062: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 20:51:08,689: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-22 20:51:58,962: [1494] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:52:23,966: [1505] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:53:05,856: [1501] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:53:07,257: [1509] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 20:53:56,582: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 128)
2019-07-22 20:53:57,502: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 129)
2019-07-22 20:53:59,346: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 130)
2019-07-22 20:54:00,442: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 131)
2019-07-22 20:54:01,356: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 132)
2019-07-22 20:54:02,510: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 133)
2019-07-22 20:54:03,322: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 134)
2019-07-22 20:54:04,638: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 135)
2019-07-22 20:54:05,665: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 136)
2019-07-22 20:54:06,568: [1505] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 723107186884697505043605828865822772695167807904, offset 137)
