2019-07-26 11:43:32,086: [13] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectIntegerOverflow, DetectDelegatecall, DetectUninitializedMemory
2019-07-26 11:43:32,086: [13] m.main:INFO: Beginning analysis
2019-07-26 11:43:32,098: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 11:43:32,399: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 11:43:32,892: [13] m.c.manticore:INFO: Results in /mcore_cl1k9u3t
2019-07-26 11:43:33,869: [316] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectSuicidal, DetectUninitializedMemory, DetectEnvInstruction, DetectIntegerOverflow
2019-07-26 11:43:33,869: [316] m.main:INFO: Beginning analysis
2019-07-26 11:43:33,887: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 11:43:52,673: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 11:43:53,950: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 11:44:20,194: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 11:45:02,659: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 11:45:49,454: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 11:46:00,962: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 11:46:11,626: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 11:46:20,932: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 11:47:08,342: [1533] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 11:47:34,242: [1533] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 11:47:37,974: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 11:50:07,069: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 128)
2019-07-26 11:50:09,938: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 129)
2019-07-26 11:50:12,959: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 130)
2019-07-26 11:50:16,402: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 131)
2019-07-26 11:50:19,346: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 132)
2019-07-26 11:50:22,366: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 133)
2019-07-26 11:50:24,526: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 134)
2019-07-26 11:50:27,360: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 135)
2019-07-26 11:50:30,967: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 136)
2019-07-26 11:50:37,468: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 137)
2019-07-26 11:50:39,858: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 138)
2019-07-26 11:50:42,646: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 139)
2019-07-26 11:50:46,542: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 140)
2019-07-26 11:50:50,167: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 141)
2019-07-26 11:50:52,839: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 142)
2019-07-26 11:50:54,859: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 143)
2019-07-26 11:50:56,926: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 144)
2019-07-26 11:51:00,150: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 145)
2019-07-26 11:51:02,758: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 146)
2019-07-26 11:51:06,030: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 147)
2019-07-26 11:51:08,976: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 148)
2019-07-26 11:51:11,224: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 149)
2019-07-26 11:51:18,954: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 150)
2019-07-26 11:51:22,034: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 151)
2019-07-26 11:51:25,335: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 152)
2019-07-26 11:51:28,438: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 153)
2019-07-26 11:51:31,606: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 154)
2019-07-26 11:51:33,971: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 155)
2019-07-26 11:51:36,462: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 156)
2019-07-26 11:51:40,574: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 157)
2019-07-26 11:51:42,966: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 158)
2019-07-26 11:51:45,375: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 159)
2019-07-26 11:51:53,351: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 128)
2019-07-26 11:51:55,014: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 128)
2019-07-26 11:51:56,470: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 129)
2019-07-26 11:51:57,726: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 129)
2019-07-26 11:51:59,070: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 130)
2019-07-26 11:52:01,326: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 130)
2019-07-26 11:52:02,206: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 131)
2019-07-26 11:52:04,650: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 131)
2019-07-26 11:52:05,226: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 132)
2019-07-26 11:52:08,246: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 132)
2019-07-26 11:52:08,766: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 133)
2019-07-26 11:52:11,842: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 134)
2019-07-26 11:52:16,370: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 135)
2019-07-26 11:52:16,547: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 133)
2019-07-26 11:52:18,810: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 136)
2019-07-26 11:52:19,962: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 134)
2019-07-26 11:52:21,481: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 137)
2019-07-26 11:52:23,373: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 135)
2019-07-26 11:52:24,502: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 138)
2019-07-26 11:52:26,774: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 136)
2019-07-26 11:52:27,774: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 139)
2019-07-26 11:52:29,134: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 978151560815681204255589146705011558543079617178, offset 137)
