/unique_chucks/19/0xacdbf2fa08ee1fb95f1e3366c8a56edb96cdf630.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_LOCKED_MONEY
patternId: 30281d
severity: 3
line: 130
column: 0
content: contractSellTokensisOwnable{usingSafeMathforuint256;ERC20Basicpublictoken;uint256decimalDiff;uint256publicrate;stringpublicdescription;stringpublictelegram;constructor(ERC20Basic_token,uint256_tokenDecimals,uint256_rate,string_description,string_telegram)public{uint256etherDecimals=18;token=_token;decimalDiff=etherDecimals.sub(_tokenDecimals);rate=_rate;description=_description;telegram=_telegram;}function()publicpayable{uint256weiAmount=msg.value;uint256tokenAmount=weiAmount.mul(rate).div(10**decimalDiff);require(tokenAmount>0);assert(token.transfer(msg.sender,tokenAmount));owner.transfer(address(this).balance);}functionsetRate(uint256_rate)externalonlyOwnerreturns(bool){rate=_rate;returntrue;}functionsetDescription(string_description)externalonlyOwnerreturns(bool){description=_description;returntrue;}functionsetTelegram(string_telegram)externalonlyOwnerreturns(bool){telegram=_telegram;returntrue;}}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 172
column: 4
content: functionsetRate(uint256_rate)externalonlyOwnerreturns(bool){rate=_rate;returntrue;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 182
column: 4
content: functionsetDescription(string_description)externalonlyOwnerreturns(bool){description=_description;returntrue;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 192
column: 4
content: functionsetTelegram(string_telegram)externalonlyOwnerreturns(bool){telegram=_telegram;returntrue;}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 131
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 91h3sa
severity: 1
line: 157
column: 16
content: public

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 144
column: 74
content: string_description

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 144
column: 95
content: string_telegram

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 135
column: 4
content: uint256decimalDiff;

SOLIDITY_VISIBILITY :1
SOLIDITY_SAFEMATH :1
SOLIDITY_OVERPOWERED_ROLE :3
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_LOCKED_MONEY :1
SOLIDITY_UPGRADE_TO_050 :3
