2019-08-01 13:02:45,637: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectInvalid, DetectSuicidal, DetectReentrancySimple, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced
2019-08-01 13:02:45,637: [12] m.main:INFO: Beginning analysis
2019-08-01 13:02:45,646: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-01 13:02:45,742: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-01 13:02:45,954: [12] m.c.manticore:INFO: Results in /mcore_36pnms51
2019-08-01 13:02:46,706: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectUnusedRetVal, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-08-01 13:02:46,706: [315] m.main:INFO: Beginning analysis
2019-08-01 13:02:46,724: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-01 13:03:05,587: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 13:03:06,637: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 13:03:29,429: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-01 13:03:55,474: [1534] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 13:04:20,495: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 13:04:25,445: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 13:04:30,390: [1547] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 13:04:31,546: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 13:04:58,146: [1540] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 13:05:11,731: [1540] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-01 13:05:13,091: [1559] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-01 13:06:33,148: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 128)
2019-08-01 13:06:35,851: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 129)
2019-08-01 13:06:37,447: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 130)
2019-08-01 13:06:38,750: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 131)
2019-08-01 13:06:39,843: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 132)
2019-08-01 13:06:41,140: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 133)
2019-08-01 13:06:42,430: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 134)
2019-08-01 13:06:43,539: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 135)
2019-08-01 13:06:44,883: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 136)
2019-08-01 13:06:46,187: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 137)
2019-08-01 13:06:47,838: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 138)
2019-08-01 13:06:49,318: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 139)
2019-08-01 13:06:50,527: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 140)
2019-08-01 13:06:53,630: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 141)
2019-08-01 13:06:54,844: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 142)
2019-08-01 13:06:55,936: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 143)
2019-08-01 13:06:57,427: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 144)
2019-08-01 13:06:58,703: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 145)
2019-08-01 13:07:00,010: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 146)
2019-08-01 13:07:01,482: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 147)
2019-08-01 13:07:02,727: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 148)
2019-08-01 13:07:03,943: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 149)
2019-08-01 13:07:05,511: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 150)
2019-08-01 13:07:07,131: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 151)
2019-08-01 13:07:08,814: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 152)
2019-08-01 13:07:10,339: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 153)
2019-08-01 13:07:14,922: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 154)
2019-08-01 13:07:17,090: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 128)
2019-08-01 13:07:17,223: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 155)
2019-08-01 13:07:18,631: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 129)
2019-08-01 13:07:19,030: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 156)
2019-08-01 13:07:20,231: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 130)
2019-08-01 13:07:20,722: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 157)
2019-08-01 13:07:21,742: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 131)
2019-08-01 13:07:22,243: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 158)
2019-08-01 13:07:23,882: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 159)
2019-08-01 13:07:25,227: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 788051914815843483500502493093128899787253467534, offset 132)
