2019-07-24 18:43:29,040: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-24 18:43:29,040: [12] m.main:INFO: Beginning analysis
2019-07-24 18:43:29,050: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 18:43:29,335: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 18:43:29,733: [12] m.c.manticore:INFO: Results in /mcore_xv_dcl71
2019-07-24 18:43:30,521: [315] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectReentrancyAdvanced, DetectSuicidal, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall, DetectUninitializedStorage, DetectExternalCallAndLeak
2019-07-24 18:43:30,522: [315] m.main:INFO: Beginning analysis
2019-07-24 18:43:30,533: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 18:43:52,525: [373] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 18:43:53,780: [373] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 18:44:10,532: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 18:44:44,463: [2069] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 18:45:33,712: [2067] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 18:45:45,364: [2067] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 18:45:56,300: [2058] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 18:46:34,500: [2079] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 18:46:49,115: [2065] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 18:46:58,631: [2079] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 18:48:48,627: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 128)
2019-07-24 18:48:50,679: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 129)
2019-07-24 18:48:53,279: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 130)
2019-07-24 18:48:55,756: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 131)
2019-07-24 18:48:57,792: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 132)
2019-07-24 18:48:59,676: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 133)
2019-07-24 18:49:01,579: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 134)
2019-07-24 18:49:03,215: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 135)
2019-07-24 18:49:05,512: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 136)
2019-07-24 18:49:07,824: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 137)
2019-07-24 18:49:12,579: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 138)
2019-07-24 18:49:15,729: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 139)
2019-07-24 18:49:17,883: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 140)
2019-07-24 18:49:19,871: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 141)
2019-07-24 18:49:21,767: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 142)
2019-07-24 18:49:23,721: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 143)
2019-07-24 18:49:25,700: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 144)
2019-07-24 18:49:27,260: [2067] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 145)
2019-07-24 18:49:28,316: [2069] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1318120421138562700629235753824428056875311664007, offset 128)
