/unique_contracts/0x4865e85c72a27ca6c362da75ba6707c07464b953.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ARRAY_LENGTH_MANIPULATION
patternId: 872bdd
severity: 1
line: 63
column: 4
content: investors.length+=1

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: k4o1l4
severity: 1
line: 90
column: 4
content: while(balance>investors[nr].amount*6/100&&nr<tot_pl){if(nr%30==0&&balance>investors[nr].amount*18/100){payout=investors[nr].amount*18/100;investors[nr].etherAddress.send(payout);balance-=investors[nr].amount*18/100;totalpaidout+=investors[nr].amount*18/100;}else{payout=investors[nr].amount*6/100;investors[nr].etherAddress.send(payout);balance-=investors[nr].amount*6/100;totalpaidout+=investors[nr].amount*6/100;}nr+=1;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: 17f23a
severity: 1
line: 90
column: 11
content: balance>investors[nr].amount*6/100&&nr<tot_pl

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 38
column: 2
content: functionTreasureChest(){owner=msg.sender;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 44
column: 2
content: function(){enter();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 50
column: 2
content: functionenter(){if(msg.value<50finney){msg.sender.send(msg.value);return;}uintamount=msg.value;uinttot_pl=investors.length;totalplayers=tot_pl+1;investors_needed_until_jackpot=30-(totalplayers%30);investors.length+=1;investors[tot_pl].etherAddress=msg.sender;investors[tot_pl].amount=amount;fees=amount/15;balance+=amount;totaldeposited+=amount;if(fees!=0){if(balance>fees){owner.send(fees);balance-=fees;totalpaidout+=fees;}}uintpayout;uintnr=0;while(balance>investors[nr].amount*6/100&&nr<tot_pl){if(nr%30==0&&balance>investors[nr].amount*18/100){payout=investors[nr].amount*18/100;investors[nr].etherAddress.send(payout);balance-=investors[nr].amount*18/100;totalpaidout+=investors[nr].amount*18/100;}else{payout=investors[nr].amount*6/100;investors[nr].etherAddress.send(payout);balance-=investors[nr].amount*6/100;totalpaidout+=investors[nr].amount*6/100;}nr+=1;}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 116
column: 2
content: functionsetOwner(addressnew_owner)onlyowner{owner=new_owner;}

SOLIDITY_VISIBILITY :4
SOLIDITY_ARRAY_LENGTH_MANIPULATION :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :1
SOLIDITY_GAS_LIMIT_IN_LOOPS :1
