2019-07-23 23:36:55,656: [13] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-07-23 23:36:55,657: [13] m.main:INFO: Beginning analysis
2019-07-23 23:36:55,671: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 23:36:55,891: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 23:36:56,366: [13] m.c.manticore:INFO: Results in /mcore_ae553grz
2019-07-23 23:36:57,093: [316] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedStorage, DetectIntegerOverflow, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectUninitializedMemory
2019-07-23 23:36:57,093: [316] m.main:INFO: Beginning analysis
2019-07-23 23:36:57,150: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 23:37:12,277: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:37:13,457: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:37:37,323: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 23:38:21,766: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:39:13,618: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:39:27,910: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:39:33,434: [1528] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:39:47,206: [1539] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:40:40,750: [1551] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:41:08,642: [1551] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 23:41:18,748: [1547] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 23:43:54,503: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 128)
2019-07-23 23:43:57,322: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 129)
2019-07-23 23:44:00,750: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 130)
2019-07-23 23:44:04,818: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 131)
2019-07-23 23:44:07,753: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 132)
2019-07-23 23:44:10,630: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 133)
2019-07-23 23:44:16,946: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 134)
2019-07-23 23:44:19,554: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 135)
2019-07-23 23:44:22,642: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 136)
2019-07-23 23:44:26,038: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 137)
2019-07-23 23:44:29,032: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 138)
2019-07-23 23:44:31,510: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 139)
2019-07-23 23:44:34,158: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 140)
2019-07-23 23:44:37,752: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 358552692652444903894943636901307541588439974094, offset 141)
