2019-08-06 03:42:20,140: [12] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory, DetectDelegatecall
2019-08-06 03:42:20,140: [12] m.main:INFO: Beginning analysis
2019-08-06 03:42:20,181: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-06 03:42:20,381: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-06 03:42:20,723: [12] m.c.manticore:INFO: Results in /mcore_g_t89e4g
2019-08-06 03:42:21,566: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectExternalCallAndLeak
2019-08-06 03:42:21,567: [315] m.main:INFO: Beginning analysis
2019-08-06 03:42:21,580: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-06 03:42:42,689: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 03:42:44,035: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 03:43:08,048: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-06 03:43:34,052: [1524] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 03:44:00,112: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 03:44:06,144: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 03:44:08,173: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 03:44:09,009: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 03:44:38,376: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 03:44:51,428: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 03:44:51,868: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 03:46:08,385: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 128)
2019-08-06 03:46:11,057: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 129)
2019-08-06 03:46:12,158: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 130)
2019-08-06 03:46:13,522: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 131)
2019-08-06 03:46:14,882: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 132)
2019-08-06 03:46:16,420: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 133)
2019-08-06 03:46:17,686: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 134)
2019-08-06 03:46:18,940: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 135)
2019-08-06 03:46:20,253: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 136)
2019-08-06 03:46:21,665: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 137)
2019-08-06 03:46:22,777: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 138)
2019-08-06 03:46:24,087: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 139)
2019-08-06 03:46:26,754: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 140)
2019-08-06 03:46:27,869: [1523] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1384332863786881642465845748984004806534153936539, offset 141)
