/unique_chucks/23/0x552416d24bbd5d03040e6b254070a1db99ed85c3.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 103
column: 4
content: for(uinti=0;i<beneficial.length;i++){uint256amount=token.balanceOf(this);require(amount>0);uint256count=beneficiary[beneficial[i]];if(amount>=count){beneficiary[beneficial[i]]=0;token.safeTransfer(beneficial[i],count);}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 103
column: 4
content: for(uinti=0;i<beneficial.length;i++){uint256amount=token.balanceOf(this);require(amount>0);uint256count=beneficiary[beneficial[i]];if(amount>=count){beneficiary[beneficial[i]]=0;token.safeTransfer(beneficial[i],count);}}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 71
column: 2
content: address[]beneficial;

SOLIDITY_VISIBILITY :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :1
SOLIDITY_GAS_LIMIT_IN_LOOPS :1
