2019-07-23 18:05:15,286: [13] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectInvalid, DetectReentrancySimple, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-23 18:05:15,286: [13] m.main:INFO: Beginning analysis
2019-07-23 18:05:15,298: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:05:15,682: [58] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 18:05:16,154: [13] m.c.manticore:INFO: Results in /mcore_jat5wkyr
2019-07-23 18:05:17,044: [316] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-23 18:05:17,044: [316] m.main:INFO: Beginning analysis
2019-07-23 18:05:17,061: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 18:06:12,330: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 18:08:06,414: [1551] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:08:32,958: [1553] m.e.detectors:WARNING: Warning TIMESTAMP instruction used
2019-07-23 18:08:38,119: [1565] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:09:30,926: [1551] m.e.detectors:WARNING: INVALID instruction
2019-07-23 18:10:19,470: [1551] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:10:52,530: [1551] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:11:31,358: [1553] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:11:53,034: [1553] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 18:13:22,967: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 128)
2019-07-23 18:13:24,644: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 129)
2019-07-23 18:13:26,775: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 130)
2019-07-23 18:13:28,262: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 131)
2019-07-23 18:13:31,127: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 132)
2019-07-23 18:13:32,866: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 133)
2019-07-23 18:13:34,830: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 134)
2019-07-23 18:13:38,563: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 135)
2019-07-23 18:13:40,354: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 136)
2019-07-23 18:13:41,862: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 137)
2019-07-23 18:13:44,671: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 138)
2019-07-23 18:13:46,568: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 139)
2019-07-23 18:13:48,366: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 140)
2019-07-23 18:13:50,268: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 141)
2019-07-23 18:13:51,962: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 142)
2019-07-23 18:13:53,327: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 143)
2019-07-23 18:13:55,359: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 144)
2019-07-23 18:14:00,169: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 145)
2019-07-23 18:14:01,655: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 146)
2019-07-23 18:14:03,956: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 147)
2019-07-23 18:14:05,942: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 148)
2019-07-23 18:14:07,947: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 149)
2019-07-23 18:14:10,556: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 150)
2019-07-23 18:14:12,814: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 151)
2019-07-23 18:14:15,864: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 152)
2019-07-23 18:14:17,960: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 153)
2019-07-23 18:14:20,632: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 154)
2019-07-23 18:14:22,514: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 155)
2019-07-23 18:14:29,058: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 156)
2019-07-23 18:14:31,130: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 157)
2019-07-23 18:14:32,570: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 158)
2019-07-23 18:14:35,258: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 159)
2019-07-23 18:14:37,806: [1557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 128)
2019-07-23 18:14:40,073: [1557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 129)
2019-07-23 18:14:43,054: [1557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 130)
2019-07-23 18:14:43,575: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 128)
2019-07-23 18:14:46,260: [1557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 131)
2019-07-23 18:14:47,266: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 129)
2019-07-23 18:14:49,606: [1553] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 130)
2019-07-23 18:14:51,130: [1557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 658764406781886207133895716450127305757835901848, offset 132)
