2019-08-05 23:49:01,439: [12] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory
2019-08-05 23:49:01,440: [12] m.main:INFO: Beginning analysis
2019-08-05 23:49:01,469: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-05 23:49:01,649: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-05 23:49:01,999: [12] m.c.manticore:INFO: Results in /mcore_a14tz2t1
2019-08-05 23:49:02,857: [315] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectEnvInstruction, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectDelegatecall, DetectExternalCallAndLeak
2019-08-05 23:49:02,857: [315] m.main:INFO: Beginning analysis
2019-08-05 23:49:02,873: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-05 23:49:24,805: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-05 23:49:26,143: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-05 23:49:50,883: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-05 23:50:19,366: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-05 23:50:45,661: [1550] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 23:50:50,733: [1550] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-05 23:50:53,137: [1556] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-05 23:50:54,852: [1536] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 23:51:23,014: [1536] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 23:51:34,360: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-05 23:51:37,581: [1536] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 23:53:03,281: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 128)
2019-08-05 23:53:04,404: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 129)
2019-08-05 23:53:05,577: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 130)
2019-08-05 23:53:06,793: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 131)
2019-08-05 23:53:08,048: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 132)
2019-08-05 23:53:10,828: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 133)
2019-08-05 23:53:11,993: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 134)
2019-08-05 23:53:13,532: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 135)
2019-08-05 23:53:14,814: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 136)
2019-08-05 23:53:15,879: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 137)
2019-08-05 23:53:16,917: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 138)
2019-08-05 23:53:18,074: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 139)
2019-08-05 23:53:19,336: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 140)
2019-08-05 23:53:20,878: [1556] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1393799161836775506947158647221614039923904172014, offset 141)
