2019-07-23 21:05:54,059: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow
2019-07-23 21:05:54,060: [12] m.main:INFO: Beginning analysis
2019-07-23 21:05:54,076: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 21:05:54,285: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 21:05:54,761: [12] m.c.manticore:INFO: Results in /mcore_faeb1pzm
2019-07-23 21:05:55,592: [315] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectIntegerOverflow, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectEnvInstruction, DetectReentrancySimple, DetectInvalid
2019-07-23 21:05:55,592: [315] m.main:INFO: Beginning analysis
2019-07-23 21:05:55,636: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 21:06:13,058: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:06:14,324: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:06:37,956: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 21:07:19,002: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:08:06,538: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:08:19,306: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:08:26,021: [1532] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:08:35,170: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:09:32,146: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:09:57,850: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 21:10:00,926: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 21:12:39,238: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 128)
2019-07-23 21:12:41,842: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 129)
2019-07-23 21:12:43,834: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 130)
2019-07-23 21:12:46,130: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 131)
2019-07-23 21:12:47,650: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 132)
2019-07-23 21:12:48,946: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 133)
2019-07-23 21:12:51,302: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 134)
2019-07-23 21:12:56,170: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 135)
2019-07-23 21:12:58,149: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 136)
2019-07-23 21:13:00,272: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 137)
2019-07-23 21:13:03,246: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 138)
2019-07-23 21:13:05,258: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 139)
2019-07-23 21:13:07,302: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 140)
2019-07-23 21:13:09,875: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 559176996926667401603151601493057440579951235637, offset 141)
