/unique_chucks/22/0x737290dc60f7079123f96a59ba1c48188a94a108.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 109
column: 4
content: functiongetOrderHash(address[3]orderAddresses,uint[4]orderValues)publicconstantreturns(bytes32){returnkeccak256(address(this),orderAddresses[0],orderAddresses[1],orderAddresses[2],orderValues[0],orderValues[1],orderValues[2],orderValues[3]);}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 217
column: 4
content: functionsetTransFeeCut(uint256val)externalonlyOwner{require(val<=10000);transFeeCut=val;}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 901eae
severity: 1
line: 114
column: 15
content: keccak256(address(this),orderAddresses[0],orderAddresses[1],orderAddresses[2],orderValues[0],orderValues[1],orderValues[2],orderValues[3])

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 901eae
severity: 1
line: 139
column: 12
content: keccak256("\x19Ethereum Signed Message:\n32",hash)

SOLIDITY_OVERPOWERED_ROLE :1
SOLIDITY_DEPRECATED_CONSTRUCTIONS :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_UPGRADE_TO_050 :2
