2019-07-24 23:51:00,846: [12] m.main:INFO: Registered plugins: DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectEnvInstruction, DetectIntegerOverflow, DetectUnusedRetVal, DetectUninitializedMemory, DetectReentrancyAdvanced
2019-07-24 23:51:00,847: [12] m.main:INFO: Beginning analysis
2019-07-24 23:51:00,866: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 23:51:01,056: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 23:51:01,443: [12] m.c.manticore:INFO: Results in /mcore_dyyes7fp
2019-07-24 23:51:02,144: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow
2019-07-24 23:51:02,144: [315] m.main:INFO: Beginning analysis
2019-07-24 23:51:02,157: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 23:51:19,599: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 23:51:20,751: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 23:51:45,583: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 23:52:32,023: [1534] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 23:53:24,466: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:53:38,746: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 23:53:50,855: [1530] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:53:58,053: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 23:54:49,250: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:55:17,310: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:55:22,006: [1541] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 23:59:00,334: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 23:59:09,414: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 128)
2019-07-24 23:59:12,606: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 129)
2019-07-24 23:59:18,631: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 130)
2019-07-24 23:59:22,202: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 131)
2019-07-24 23:59:24,818: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 132)
2019-07-24 23:59:29,142: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 133)
2019-07-24 23:59:33,502: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 134)
2019-07-24 23:59:36,718: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 135)
2019-07-24 23:59:40,102: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 136)
2019-07-24 23:59:42,866: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 137)
2019-07-24 23:59:45,854: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 138)
2019-07-24 23:59:53,530: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 139)
2019-07-24 23:59:57,750: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 140)
2019-07-25 00:00:00,350: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 141)
2019-07-25 00:00:03,834: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 142)
2019-07-25 00:00:06,919: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 143)
2019-07-25 00:00:10,426: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 144)
2019-07-25 00:00:13,512: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 145)
2019-07-25 00:00:16,619: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 146)
2019-07-25 00:00:19,762: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 147)
2019-07-25 00:00:20,339: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 128)
2019-07-25 00:00:23,802: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 129)
2019-07-25 00:00:24,902: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 148)
2019-07-25 00:00:27,302: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 149)
2019-07-25 00:00:28,102: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 680266145768183024741222379420889721931499923531, offset 130)
