2019-07-24 08:05:45,431: [12] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectInvalid, DetectUnusedRetVal, DetectReentrancySimple
2019-07-24 08:05:45,432: [12] m.main:INFO: Beginning analysis
2019-07-24 08:05:45,449: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 08:05:45,743: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 08:05:46,525: [12] m.c.manticore:INFO: Results in /mcore_ckckc3ev
2019-07-24 08:05:47,553: [315] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancySimple
2019-07-24 08:05:47,554: [315] m.main:INFO: Beginning analysis
2019-07-24 08:05:47,638: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 08:06:07,236: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:06:08,700: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:06:43,290: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 08:07:32,764: [1538] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:08:23,480: [1534] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:08:35,883: [1534] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:08:44,471: [1532] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:08:45,208: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:09:46,120: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:10:14,377: [1534] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 08:10:17,091: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 08:13:00,363: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 128)
2019-07-24 08:13:02,523: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 129)
2019-07-24 08:13:04,392: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 130)
2019-07-24 08:13:09,807: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 131)
2019-07-24 08:13:12,179: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 132)
2019-07-24 08:13:13,643: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 133)
2019-07-24 08:13:15,355: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 134)
2019-07-24 08:13:16,711: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 135)
2019-07-24 08:13:18,220: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 136)
2019-07-24 08:13:20,155: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 137)
2019-07-24 08:13:22,903: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 138)
2019-07-24 08:13:25,928: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 139)
2019-07-24 08:13:29,171: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 140)
2019-07-24 08:13:32,782: [1534] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 893353663140506177634717849534800884417453821659, offset 141)
