2019-07-25 06:56:50,765: [13] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectEnvInstruction, DetectSuicidal, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectDelegatecall, DetectUnusedRetVal
2019-07-25 06:56:50,766: [13] m.main:INFO: Beginning analysis
2019-07-25 06:56:50,792: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 06:56:51,085: [61] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 06:56:51,476: [13] m.c.manticore:INFO: Results in /mcore_7augjojz
2019-07-25 06:56:52,291: [316] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-25 06:56:52,292: [316] m.main:INFO: Beginning analysis
2019-07-25 06:56:52,351: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 06:57:08,980: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 06:57:10,333: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 06:57:35,047: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 06:58:17,818: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 06:59:12,839: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 06:59:25,372: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 06:59:32,646: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 06:59:40,034: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 07:00:38,922: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 07:01:06,946: [1526] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 07:01:10,115: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 07:04:39,818: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 128)
2019-07-25 07:04:43,054: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 129)
2019-07-25 07:04:52,566: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 130)
2019-07-25 07:04:53,906: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 07:04:55,918: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 131)
2019-07-25 07:04:58,730: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 132)
2019-07-25 07:05:02,523: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 133)
2019-07-25 07:05:06,958: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 134)
2019-07-25 07:05:09,446: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 135)
2019-07-25 07:05:13,958: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 136)
2019-07-25 07:05:17,106: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 137)
2019-07-25 07:05:20,461: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 138)
2019-07-25 07:05:23,850: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 139)
2019-07-25 07:05:27,558: [1519] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1457862763347123815348777119787593889503067532819, offset 140)
