2019-07-24 22:42:42,201: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-07-24 22:42:42,201: [12] m.main:INFO: Beginning analysis
2019-07-24 22:42:42,220: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 22:42:42,510: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 22:42:42,854: [12] m.c.manticore:INFO: Results in /mcore_eg0qvtkj
2019-07-24 22:42:43,619: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectEnvInstruction, DetectIntegerOverflow
2019-07-24 22:42:43,619: [315] m.main:INFO: Beginning analysis
2019-07-24 22:42:43,647: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 22:43:01,312: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:43:02,493: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:43:24,530: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 22:44:03,380: [1536] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:44:53,286: [1524] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:45:05,167: [1524] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:45:13,415: [1527] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:45:22,979: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:46:25,269: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:46:34,655: [1536] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:46:55,768: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:49:32,296: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 128)
2019-07-24 22:49:34,565: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 129)
2019-07-24 22:49:41,163: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 130)
2019-07-24 22:49:43,673: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 131)
2019-07-24 22:49:46,201: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 132)
2019-07-24 22:49:48,784: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 133)
2019-07-24 22:49:51,312: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 134)
2019-07-24 22:49:54,008: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 135)
2019-07-24 22:49:56,960: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 136)
2019-07-24 22:49:59,996: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 137)
2019-07-24 22:50:03,402: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 138)
2019-07-24 22:50:06,156: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 139)
2019-07-24 22:50:08,983: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 140)
2019-07-24 22:50:11,968: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 141)
2019-07-24 22:50:14,915: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 142)
2019-07-24 22:50:22,292: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 143)
2019-07-24 22:50:25,314: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 144)
2019-07-24 22:50:27,320: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 145)
2019-07-24 22:50:30,568: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 774262039463976137965948814639357846276018577321, offset 146)
