2019-07-23 15:59:49,469: [13] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectDelegatecall, DetectUninitializedStorage, DetectSuicidal, DetectIntegerOverflow
2019-07-23 15:59:49,469: [13] m.main:INFO: Beginning analysis
2019-07-23 15:59:49,478: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 15:59:52,046: [13] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 15:59:55,399: [13] m.e.manticore:INFO: 1 alive states, 5 terminated states
2019-07-23 15:59:56,069: [13] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-23 16:00:00,278: [13] m.e.manticore:INFO: 1 alive states, 10 terminated states
2019-07-23 16:00:01,076: [1524] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(3 txs)
2019-07-23 16:00:01,088: [1525] m.c.manticore:INFO: Generated testcase No. 1 - RETURN(1 txs)
2019-07-23 16:00:01,089: [1523] m.c.manticore:INFO: Generated testcase No. 2 - REVERT(2 txs)
2019-07-23 16:00:01,126: [1533] m.c.manticore:INFO: Generated testcase No. 3 - REVERT(2 txs)
2019-07-23 16:00:01,166: [1541] m.c.manticore:INFO: Generated testcase No. 4 - RETURN(2 txs)
2019-07-23 16:00:01,251: [1529] m.c.manticore:INFO: Generated testcase No. 5 - REVERT(2 txs)
2019-07-23 16:00:01,339: [1537] m.c.manticore:INFO: Generated testcase No. 8 - REVERT(3 txs)
2019-07-23 16:00:01,437: [1546] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(3 txs)
2019-07-23 16:00:01,433: [1539] m.c.manticore:INFO: Generated testcase No. 6 - REVERT(2 txs)
2019-07-23 16:00:01,464: [1535] m.c.manticore:INFO: Generated testcase No. 7 - REVERT(3 txs)
2019-07-23 16:00:11,937: [1525] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(3 txs)
2019-07-23 16:00:19,097: [13] m.c.manticore:INFO: Results in /mcore_kjcywu11
2019-07-23 16:00:21,035: [2150] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow
2019-07-23 16:00:21,035: [2150] m.main:INFO: Beginning analysis
2019-07-23 16:00:21,072: [2150] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 16:00:21,290: [2194] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 16:00:21,800: [2150] m.c.manticore:INFO: Results in /mcore_tj2sroli
2019-07-23 16:00:22,652: [2453] m.main:INFO: Registered plugins: DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedMemory
2019-07-23 16:00:22,652: [2453] m.main:INFO: Beginning analysis
2019-07-23 16:00:22,666: [2453] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 16:00:56,623: [2453] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 16:02:15,506: [3619] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 16:03:22,159: [3615] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 16:03:45,146: [3615] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 16:05:20,929: [3612] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 16:05:32,470: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 128)
2019-07-23 16:05:33,965: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 129)
2019-07-23 16:05:35,614: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 130)
2019-07-23 16:05:36,948: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 131)
2019-07-23 16:05:38,463: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 132)
2019-07-23 16:05:39,960: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 133)
2019-07-23 16:05:41,163: [3612] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 16:05:43,066: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 134)
2019-07-23 16:05:44,762: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 135)
2019-07-23 16:05:46,358: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 136)
2019-07-23 16:05:48,330: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 137)
2019-07-23 16:05:49,747: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 138)
2019-07-23 16:05:51,002: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 139)
2019-07-23 16:05:52,161: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 140)
2019-07-23 16:05:54,348: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 141)
2019-07-23 16:05:56,059: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 142)
2019-07-23 16:05:57,426: [3630] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 888470245361318818141713527398022643538060112962, offset 143)
