/unique_chucks/23/0x1e8e90b6304fd3f092a4b2c14923dc6a929d5961.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ADDRESS_HARDCODED
patternId: adc165
severity: 1
line: 41
column: 28
content: 0x91A6f588E5B99077da9c78667ab691564A8fA4DD

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 76
column: 4
content: functionsetTokensPerEth(uintvalue)publiconlyOwner{amountTokensPerEth=value;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 85
column: 4
content: functionsetTokenReward(address_address,uintamount)publiconlyOwner{tokenReward=token(_address);availableTokens=amount;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 95
column: 4
content: functionsetAvailableToken(uintvalue)publiconlyOwner{availableTokens=value;}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 91h3sa
severity: 1
line: 49
column: 24
content: public

SOLIDITY_OVERPOWERED_ROLE :3
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_ADDRESS_HARDCODED :1
SOLIDITY_UPGRADE_TO_050 :1
