/unique_chucks/14/0x063425e215701d2761a9065e647fa98f209b4ddd.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ADDRESS_HARDCODED
patternId: adc165
severity: 1
line: 654
column: 16
content: 0xD0b40D3bfd8DFa6ecC0b357555039C3ee1C11202

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 710
column: 4
content: functionvalidPurchase()internalconstantreturns(bool){boolwithinCap=weiRaised.add(msg.value)<=cap;boolwithinTime=endTime>now;boolwithinMinAmount=msg.value>=minAmountWei;returnwithinCap&&withinTime&&withinMinAmount;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 855
column: 4
content: functionbalanceOf(address_owner)publicconstantreturns(uint256balance){returntoken.balanceOf(_owner);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 852kwn
severity: 1
line: 697
column: 69
content: years

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 698
column: 29
content: totalSupply.div(60).mul(16)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 701
column: 32
content: totalSupply.div(60).mul(18)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 704
column: 33
content: totalSupply.div(60).mul(6)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 798
column: 23
content: weiAmount.div(100).mul(level1Bonus)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 803
column: 21
content: weiAmount.div(100).mul(level2Bonus)

ruleId: SOLIDITY_ERC20_APPROVE
patternId: af782c
severity: 2
line: 115
column: 4
content: functionapprove(address_spender,uint256_value)publicreturns(bool){allowed[msg.sender][_spender]=_value;Approval(msg.sender,_spender,_value);returntrue;}

ruleId: SOLIDITY_ERC20_APPROVE
patternId: af782c
severity: 2
line: 306
column: 4
content: functionapprove(address_spender,uint256_value)publicwhenNotPausedreturns(bool){returnsuper.approve(_spender,_value);}

ruleId: SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN
patternId: 47acc2
severity: 1
line: 690
column: 4
content: functionfinalizeCrowdsale()publiconlyOwnerreturns(bool){pause();uint256totalSupply=token.totalSupply();TokenVestingteam=newTokenVesting(vault,now,24weeks,1years,false);uint256teamTokens=totalSupply.div(60).mul(16);token.mint(team,teamTokens);uint256reserveTokens=totalSupply.div(60).mul(18);token.mint(vault,reserveTokens);uint256advisoryTokens=totalSupply.div(60).mul(6);token.mint(vault,advisoryTokens);token.transferOwnership(creator);}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_REDUNDANT_FALLBACK_REJECT
patternId: b85a32
severity: 1
line: 502
column: 22
content: {revert();}

ruleId: SOLIDITY_REDUNDANT_FALLBACK_REJECT
patternId: b85a32
severity: 1
line: 860
column: 22
content: {revert();}

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 22
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 445
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 514
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 617
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 91h3sa
severity: 1
line: 502
column: 15
content: public

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 91h3sa
severity: 1
line: 860
column: 15
content: public

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 24
column: 4
content: mapping(address=>uint256)balances;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 26
column: 4
content: uint256totalSupply_;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 450
column: 4
content: Referral.TreeaffiliateTree;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 643
column: 4
content: addresscreator;

SOLIDITY_VISIBILITY :4
SOLIDITY_SAFEMATH :4
SOLIDITY_DEPRECATED_CONSTRUCTIONS :3
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN :1
SOLIDITY_ADDRESS_HARDCODED :1
SOLIDITY_UPGRADE_TO_050 :2
SOLIDITY_DIV_MUL :5
SOLIDITY_REDUNDANT_FALLBACK_REJECT :2
SOLIDITY_ERC20_APPROVE :2
