2019-07-24 16:11:47,359: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow, DetectUninitializedMemory, DetectInvalid, DetectReentrancySimple
2019-07-24 16:11:47,360: [12] m.main:INFO: Beginning analysis
2019-07-24 16:11:47,372: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:11:47,575: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 16:11:47,985: [12] m.c.manticore:INFO: Results in /mcore_bnioq8ij
2019-07-24 16:11:48,862: [315] m.main:INFO: Registered plugins: DetectSuicidal, DetectUninitializedStorage, DetectInvalid, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectUninitializedMemory, DetectDelegatecall, DetectEnvInstruction, DetectIntegerOverflow, DetectReentrancySimple
2019-07-24 16:11:48,863: [315] m.main:INFO: Beginning analysis
2019-07-24 16:11:48,874: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 16:12:07,487: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:12:08,565: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:12:33,071: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 16:13:20,813: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:14:15,714: [1536] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:14:28,945: [1536] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:14:35,038: [1518] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:14:49,349: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:15:43,653: [1533] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:16:13,729: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 16:16:13,865: [1533] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 16:18:57,546: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 128)
2019-07-24 16:19:01,845: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 129)
2019-07-24 16:19:05,517: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 130)
2019-07-24 16:19:08,273: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 131)
2019-07-24 16:19:11,361: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 132)
2019-07-24 16:19:18,561: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 133)
2019-07-24 16:19:21,734: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 134)
2019-07-24 16:19:24,853: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 135)
2019-07-24 16:19:28,213: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 136)
2019-07-24 16:19:31,237: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 137)
2019-07-24 16:19:34,749: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 138)
2019-07-24 16:19:37,457: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 139)
2019-07-24 16:19:41,545: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 140)
2019-07-24 16:19:44,421: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 141)
2019-07-24 16:19:47,249: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 142)
2019-07-24 16:19:50,345: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 143)
2019-07-24 16:19:53,673: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 144)
2019-07-24 16:19:56,138: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 145)
2019-07-24 16:20:03,149: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 146)
2019-07-24 16:20:06,053: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 147)
2019-07-24 16:20:09,329: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 148)
2019-07-24 16:20:12,743: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 149)
2019-07-24 16:20:15,873: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 150)
2019-07-24 16:20:18,953: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 151)
2019-07-24 16:20:22,333: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 152)
2019-07-24 16:20:24,950: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 153)
2019-07-24 16:20:28,034: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 154)
2019-07-24 16:20:32,040: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 155)
2019-07-24 16:20:35,143: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 156)
2019-07-24 16:20:37,745: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 157)
2019-07-24 16:20:41,725: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 158)
2019-07-24 16:20:41,917: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 128)
2019-07-24 16:20:44,359: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 129)
2019-07-24 16:20:44,923: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 159)
2019-07-24 16:20:47,550: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 130)
2019-07-24 16:20:50,353: [1539] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 131)
2019-07-24 16:20:53,970: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 490891425021645150314872236801534792819983671171, offset 128)
