2019-07-26 07:10:43,335: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall
2019-07-26 07:10:43,335: [12] m.main:INFO: Beginning analysis
2019-07-26 07:10:43,355: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 07:10:43,954: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 07:10:45,142: [12] m.c.manticore:INFO: Results in /mcore_yszc0s6x
2019-07-26 07:10:46,551: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-07-26 07:10:46,552: [315] m.main:INFO: Beginning analysis
2019-07-26 07:10:46,643: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 07:11:22,234: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 07:11:24,733: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 07:12:25,049: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 07:14:08,728: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 07:16:37,703: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 07:17:08,311: [1522] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 07:17:48,566: [1536] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 07:17:54,073: [1524] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 07:20:45,367: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 07:22:01,173: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 07:22:09,727: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 07:35:20,524: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 128)
2019-07-26 07:35:31,585: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 129)
2019-07-26 07:35:44,365: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 130)
2019-07-26 07:35:55,584: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 131)
2019-07-26 07:36:09,679: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 132)
2019-07-26 07:36:23,201: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 133)
2019-07-26 07:36:36,532: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 134)
2019-07-26 07:36:52,664: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 135)
2019-07-26 07:37:43,876: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 136)
2019-07-26 07:37:56,469: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 137)
2019-07-26 07:38:10,696: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 138)
2019-07-26 07:38:29,377: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 139)
2019-07-26 07:38:43,866: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 140)
2019-07-26 07:38:59,464: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 141)
2019-07-26 07:39:17,459: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 142)
2019-07-26 07:39:30,869: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 143)
2019-07-26 07:39:45,819: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 144)
2019-07-26 07:40:03,592: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 145)
2019-07-26 07:40:15,880: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 146)
2019-07-26 07:40:29,159: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 147)
2019-07-26 07:40:40,196: [1515] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1013942433303518712595215489952814066001267942397, offset 148)
