2019-07-25 02:15:35,906: [12] m.main:INFO: Registered plugins: DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow, DetectEnvInstruction, DetectUninitializedStorage, DetectUnusedRetVal, DetectDelegatecall, DetectReentrancyAdvanced
2019-07-25 02:15:35,906: [12] m.main:INFO: Beginning analysis
2019-07-25 02:15:35,947: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 02:15:38,559: [12] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 02:15:42,637: [12] m.e.manticore:INFO: 1 alive states, 5 terminated states
2019-07-25 02:15:43,288: [12] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-25 02:15:47,873: [12] m.e.manticore:INFO: 1 alive states, 10 terminated states
2019-07-25 02:15:48,664: [1518] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(3 txs)
2019-07-25 02:15:49,093: [1523] m.c.manticore:INFO: Generated testcase No. 1 - REVERT(2 txs)
2019-07-25 02:15:49,096: [1520] m.c.manticore:INFO: Generated testcase No. 2 - RETURN(1 txs)
2019-07-25 02:15:49,100: [1533] m.c.manticore:INFO: Generated testcase No. 4 - REVERT(3 txs)
2019-07-25 02:15:49,122: [1532] m.c.manticore:INFO: Generated testcase No. 3 - REVERT(3 txs)
2019-07-25 02:15:49,156: [1528] m.c.manticore:INFO: Generated testcase No. 7 - REVERT(2 txs)
2019-07-25 02:15:49,222: [1530] m.c.manticore:INFO: Generated testcase No. 6 - REVERT(2 txs)
2019-07-25 02:15:49,227: [1535] m.c.manticore:INFO: Generated testcase No. 8 - RETURN(2 txs)
2019-07-25 02:15:49,230: [1525] m.c.manticore:INFO: Generated testcase No. 5 - REVERT(2 txs)
2019-07-25 02:16:00,223: [1520] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(3 txs)
2019-07-25 02:16:04,425: [1525] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(3 txs)
2019-07-25 02:16:09,675: [12] m.c.manticore:INFO: Results in /mcore_frtxknm0
2019-07-25 02:16:11,477: [2143] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-25 02:16:11,478: [2143] m.main:INFO: Beginning analysis
2019-07-25 02:16:11,492: [2143] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 02:16:12,825: [2143] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 02:16:13,803: [2143] m.e.manticore:INFO: 0 alive states, 2 terminated states
2019-07-25 02:16:13,987: [2143] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-07-25 02:16:14,184: [2713] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(1 txs)
2019-07-25 02:16:14,200: [2720] m.c.manticore:INFO: Generated testcase No. 1 - REVERT(2 txs)
2019-07-25 02:16:15,487: [2143] m.c.manticore:INFO: Results in /mcore_n5hzfbpx
2019-07-25 02:16:16,601: [3028] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectEnvInstruction, DetectSuicidal, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-25 02:16:16,602: [3028] m.main:INFO: Beginning analysis
2019-07-25 02:16:16,654: [3028] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 02:16:16,905: [3072] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 02:16:17,498: [3028] m.c.manticore:INFO: Results in /mcore__k5be2b_
2019-07-25 02:16:18,405: [3331] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-25 02:16:18,406: [3331] m.main:INFO: Beginning analysis
2019-07-25 02:16:18,447: [3331] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 02:17:02,535: [3331] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 02:18:14,233: [4555] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 02:19:00,221: [4562] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 02:22:15,175: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 128)
2019-07-25 02:22:17,072: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 129)
2019-07-25 02:22:19,865: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 130)
2019-07-25 02:22:21,778: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 131)
2019-07-25 02:22:26,466: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 132)
2019-07-25 02:22:28,257: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 133)
2019-07-25 02:22:30,658: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 134)
2019-07-25 02:22:32,828: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 135)
2019-07-25 02:22:34,080: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 136)
2019-07-25 02:22:36,569: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 137)
2019-07-25 02:22:38,679: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 138)
2019-07-25 02:22:41,213: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 139)
2019-07-25 02:22:42,976: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 140)
2019-07-25 02:22:44,547: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 141)
2019-07-25 02:22:46,671: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 142)
2019-07-25 02:22:49,774: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 143)
2019-07-25 02:22:54,674: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 144)
2019-07-25 02:22:56,954: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 145)
2019-07-25 02:22:58,673: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 146)
2019-07-25 02:23:00,970: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 147)
2019-07-25 02:23:03,357: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 148)
2019-07-25 02:23:05,377: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 149)
2019-07-25 02:23:07,277: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 150)
2019-07-25 02:23:10,270: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 151)
2019-07-25 02:23:12,125: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 152)
2019-07-25 02:23:13,954: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 153)
2019-07-25 02:23:15,571: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 154)
2019-07-25 02:23:17,444: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 155)
2019-07-25 02:23:19,462: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 156)
2019-07-25 02:23:24,973: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 157)
2019-07-25 02:23:26,674: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 158)
2019-07-25 02:23:28,420: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 159)
2019-07-25 02:23:30,372: [4557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 128)
2019-07-25 02:23:31,876: [4557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 129)
2019-07-25 02:23:34,045: [4557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 130)
2019-07-25 02:23:34,753: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 128)
2019-07-25 02:23:36,473: [4557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 131)
2019-07-25 02:23:37,277: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 129)
2019-07-25 02:23:39,075: [4549] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 130)
2019-07-25 02:23:39,337: [4557] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 87941521982986862884962128229962717080861081987, offset 132)
