/unique_chucks/34/0x275a0c5744894b756bd2cca32f831befd46487b1.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ADDRESS_HARDCODED
patternId: adc165
severity: 1
line: 47
column: 44
content: 0x589891a198195061cb8ad1a75357a3b7dbadd7bc

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 107
column: 22
content: (totalFutureRelease/100)*release_percent

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 79
column: 8
content: for(uinti=0;i<dateArray.length;i++){require(dateArray[i]!=0);}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 128
column: 8
content: for(uinti=0;i<dateArray.length;i++){if(theDay>dateArray[i]){release_specific(dateArray[i]);}}

ruleId: SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN
patternId: 47acc2
severity: 1
line: 76
column: 4
content: functionlock(intoffsetMinutes)authpublicreturns(bool){require(lockStart==false);require(offsetMinutes>=0);for(uinti=0;i<dateArray.length;i++){require(dateArray[i]!=0);}require(release_percent!=0);require(totalFutureRelease!=0);DAOcosTokenApi=DAO(contract_addr);uint256balance=cosTokenApi.balanceOf(address(this));require(balance==totalFutureRelease);startTime=block.timestamp+uint(offsetMinutes)*1minutes;lockStart=true;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 79
column: 8
content: for(uinti=0;i<dateArray.length;i++){require(dateArray[i]!=0);}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 128
column: 8
content: for(uinti=0;i<dateArray.length;i++){if(theDay>dateArray[i]){release_specific(dateArray[i]);}}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 83k1no
severity: 1
line: 113
column: 37
content: call(bytes4(keccak256("transfer(address,uint256)")),benificiary,eachRelease)

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 141
column: 20
content: stringkey

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 8
column: 8
content: functionregister(string);

SOLIDITY_VISIBILITY :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :2
SOLIDITY_ADDRESS_HARDCODED :1
SOLIDITY_UPGRADE_TO_050 :2
SOLIDITY_GAS_LIMIT_IN_LOOPS :2
SOLIDITY_DIV_MUL :1
