/unique_contracts/0xd894c4020ce50f8f455f81761140fdf160c9d60a.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 454
column: 30
content: ethAmount.div(tokenPrice_).mul(10**uint256(decimals))

ruleId: SOLIDITY_ERC20_APPROVE
patternId: af782c
severity: 2
line: 236
column: 4
content: functionapprove(address_spender,uint256_value)publicreturns(bool){require(!locked||msg.sender==owner);allowed[msg.sender][_spender]=_value;emitApproval(msg.sender,_spender,_value);returntrue;}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 405
column: 8
content: for(uinti=0;i<_recipients.length;i++){addressrecipient=_recipients[i];require(totalSupply_.add(_value)<=actualCap_);mint(recipient,_value);}

ruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
patternId: d3j11j
severity: 1
line: 413
column: 8
content: for(uinti=0;i<_recipients.length;i++){addressrecipient=_recipients[i];require(totalSupply_.add(dropAmount_)<=actualCap_);mint(recipient,dropAmount_);}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 405
column: 8
content: for(uinti=0;i<_recipients.length;i++){addressrecipient=_recipients[i];require(totalSupply_.add(_value)<=actualCap_);mint(recipient,_value);}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 413
column: 8
content: for(uinti=0;i<_recipients.length;i++){addressrecipient=_recipients[i];require(totalSupply_.add(dropAmount_)<=actualCap_);mint(recipient,dropAmount_);}

ruleId: SOLIDITY_LOCKED_MONEY
patternId: 30281d
severity: 3
line: 502
column: 0
content: contractRBTTokenisDropableToken,BurnableToken,PurchasableToken{stringpublicname="RBT - a flexible token which can be rebranded";stringpublicsymbol="RBT";stringpublicversion='1.0';stringpublicdesc="";uint256constantCAP=100000000000*(10**uint256(decimals));uint256constantSTARTUP=100000000*(10**uint256(decimals));functionRBTToken()public{mint(msg.sender,STARTUP);actualCap_=CAP;}function()publicpayable{revert();}functionsetName(string_name)onlyOwnerpublic{name=_name;}functionsetSymbol(string_symbol)onlyOwnerpublic{symbol=_symbol;}functionsetVersion(string_version)onlyOwnerpublic{version=_version;}functionsetDesc(string_desc)onlyOwnerpublic{desc=_desc;}functionapproveAndCall(address_spender,uint256_value,bytes_extraData)publicreturns(boolsuccess){if(approve(_spender,_value)){if(!_spender.call(bytes4(bytes32(keccak256("receiveApproval(address,uint256,address,bytes)"))),msg.sender,_value,this,_extraData)){revert();}returntrue;}}functionapproveAndCallcode(address_spender,uint256_value,bytes_extraData)publicreturns(boolsuccess){if(approve(_spender,_value)){if(!_spender.call(_extraData)){revert();}returntrue;}}}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 104
column: 4
content: functionsetLock(bool_value)onlyOwnerpublic{locked=_value;emitonLock();}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 329
column: 4
content: functionsetMintable(bool_value)onlyOwnerpublicreturns(bool){mintable=_value;emitonSetMintable();returntrue;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 383
column: 4
content: functionsetDropable(bool_value)onlyOwnerpublic{dropable=_value;emitonSetDropable();}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 391
column: 4
content: functionsetDropAmount(uint256_value)onlyOwnerpublic{dropAmount_=_value;emitonSetDropAmount();}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 468
column: 4
content: functionsetPurchasable(bool_value)onlyOwnerpublicreturns(bool){purchasable=_value;emitonSetPurchasable();returntrue;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 477
column: 4
content: functionsetTokenPrice(uint256_value)onlyOwnerpublic{tokenPrice_=_value;emitonSetTokenPrice();}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 528
column: 4
content: functionsetName(string_name)onlyOwnerpublic{name=_name;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 535
column: 4
content: functionsetSymbol(string_symbol)onlyOwnerpublic{symbol=_symbol;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 542
column: 4
content: functionsetVersion(string_version)onlyOwnerpublic{version=_version;}

ruleId: SOLIDITY_OVERPOWERED_ROLE
patternId: j83hf7
severity: 2
line: 549
column: 4
content: functionsetDesc(string_desc)onlyOwnerpublic{desc=_desc;}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_REDUNDANT_FALLBACK_REJECT
patternId: b85a32
severity: 1
line: 521
column: 30
content: {revert();}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 559
column: 12
content: if(!_spender.call(bytes4(bytes32(keccak256("receiveApproval(address,uint256,address,bytes)"))),msg.sender,_value,this,_extraData)){revert();}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 568
column: 12
content: if(!_spender.call(_extraData)){revert();}

ruleId: SOLIDITY_SAFEMATH
patternId: 837cac
severity: 1
line: 147
column: 4
content: usingSafeMathforuint256;

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 83k1no
severity: 1
line: 559
column: 26
content: call(bytes4(bytes32(keccak256("receiveApproval(address,uint256,address,bytes)"))),msg.sender,_value,this,_extraData)

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 91h3sa
severity: 1
line: 521
column: 15
content: public

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 528
column: 21
content: string_name

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 535
column: 23
content: string_symbol

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 542
column: 24
content: string_version

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 549
column: 21
content: string_desc

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 554
column: 62
content: bytes_extraData

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 565
column: 66
content: bytes_extraData

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 150
column: 4
content: mapping(address=>uint256)balances;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 151
column: 4
content: uint256totalSupply_;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 152
column: 4
content: uint256actualCap_;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 371
column: 4
content: uint256dropAmount_=100000*(10**uint256(decimals));

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 440
column: 4
content: uint256tokenPrice_=0.0000000001ether;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 441
column: 4
content: uint256etherAmount_;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 507
column: 4
content: uint256constantCAP=100000000000*(10**uint256(decimals));

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 508
column: 4
content: uint256constantSTARTUP=100000000*(10**uint256(decimals));

SOLIDITY_VISIBILITY :8
SOLIDITY_SAFEMATH :1
SOLIDITY_OVERPOWERED_ROLE :10
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_REVERT_REQUIRE :2
SOLIDITY_LOCKED_MONEY :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :2
SOLIDITY_UPGRADE_TO_050 :8
SOLIDITY_GAS_LIMIT_IN_LOOPS :2
SOLIDITY_DIV_MUL :1
SOLIDITY_REDUNDANT_FALLBACK_REJECT :1
SOLIDITY_ERC20_APPROVE :1
