2019-07-24 21:44:06,226: [12] m.main:INFO: Registered plugins: DetectInvalid, DetectUnusedRetVal, DetectReentrancySimple, DetectExternalCallAndLeak, DetectEnvInstruction, DetectIntegerOverflow, DetectSuicidal, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory
2019-07-24 21:44:06,226: [12] m.main:INFO: Beginning analysis
2019-07-24 21:44:06,240: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 21:44:06,448: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 21:44:06,938: [12] m.c.manticore:INFO: Results in /mcore_02djmfr7
2019-07-24 21:44:07,739: [315] m.main:INFO: Registered plugins: DetectDelegatecall, DetectUninitializedMemory, DetectInvalid, DetectUnusedRetVal, DetectReentrancySimple, DetectEnvInstruction, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced
2019-07-24 21:44:07,740: [315] m.main:INFO: Beginning analysis
2019-07-24 21:44:07,751: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 21:44:25,026: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 21:44:26,198: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 21:44:50,028: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 21:45:32,904: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 21:46:23,191: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 21:46:35,382: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 21:46:38,888: [1549] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 21:46:49,887: [1559] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 21:47:47,320: [1549] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 21:48:02,568: [1552] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 21:48:19,099: [1549] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 21:51:35,512: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 128)
2019-07-24 21:51:39,208: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 129)
2019-07-24 21:51:41,372: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 130)
2019-07-24 21:51:43,907: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 131)
2019-07-24 21:51:47,187: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 132)
2019-07-24 21:51:51,671: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 133)
2019-07-24 21:51:56,583: [1552] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 21:51:59,723: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 134)
2019-07-24 21:52:03,003: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 135)
2019-07-24 21:52:06,718: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 136)
2019-07-24 21:52:09,099: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 137)
2019-07-24 21:52:12,255: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 138)
2019-07-24 21:52:15,575: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 139)
2019-07-24 21:52:19,081: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 140)
2019-07-24 21:52:21,867: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 141)
2019-07-24 21:52:24,971: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 142)
2019-07-24 21:52:28,782: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 143)
2019-07-24 21:52:31,700: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 144)
2019-07-24 21:52:35,204: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 145)
2019-07-24 21:52:38,399: [1559] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 275716542440343029494899660583921154252796831613, offset 146)
