2019-07-26 04:36:21,209: [13] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-07-26 04:36:21,210: [13] m.main:INFO: Beginning analysis
2019-07-26 04:36:21,269: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 04:36:21,518: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 04:36:22,178: [13] m.c.manticore:INFO: Results in /mcore_lgmdmwzo
2019-07-26 04:36:23,201: [316] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectSuicidal, DetectEnvInstruction, DetectExternalCallAndLeak, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectUninitializedMemory, DetectIntegerOverflow, DetectReentrancyAdvanced
2019-07-26 04:36:23,201: [316] m.main:INFO: Beginning analysis
2019-07-26 04:36:23,212: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 04:36:46,082: [367] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:36:47,608: [367] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:37:15,600: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 04:38:07,561: [1532] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:39:09,225: [1543] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:39:21,634: [1543] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:39:31,530: [1538] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:39:33,857: [1541] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:40:40,313: [1541] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:41:13,062: [1541] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:41:15,545: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 04:44:24,766: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 128)
2019-07-26 04:44:27,113: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 129)
2019-07-26 04:44:29,235: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 130)
2019-07-26 04:44:37,245: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 131)
2019-07-26 04:44:40,325: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 132)
2019-07-26 04:44:44,037: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 133)
2019-07-26 04:44:46,945: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 134)
2019-07-26 04:44:49,731: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 135)
2019-07-26 04:44:51,769: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:44:52,661: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 136)
2019-07-26 04:44:55,438: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 137)
2019-07-26 04:44:58,629: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 138)
2019-07-26 04:45:01,649: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 139)
2019-07-26 04:45:05,283: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 140)
2019-07-26 04:45:07,733: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 141)
2019-07-26 04:45:11,739: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 142)
2019-07-26 04:45:21,141: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 143)
2019-07-26 04:45:24,754: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 144)
2019-07-26 04:45:27,273: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 145)
2019-07-26 04:45:30,217: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 146)
2019-07-26 04:45:33,449: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 147)
2019-07-26 04:45:36,734: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 148)
2019-07-26 04:45:40,022: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 149)
2019-07-26 04:45:42,170: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 150)
2019-07-26 04:45:46,264: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 151)
2019-07-26 04:45:49,333: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 152)
2019-07-26 04:45:52,746: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 153)
2019-07-26 04:45:55,013: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 154)
2019-07-26 04:45:57,989: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 155)
2019-07-26 04:46:02,050: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 156)
2019-07-26 04:46:04,257: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 157)
2019-07-26 04:46:11,277: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 128)
2019-07-26 04:46:13,525: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 158)
2019-07-26 04:46:14,585: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 129)
2019-07-26 04:46:16,158: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 159)
2019-07-26 04:46:19,221: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 130)
2019-07-26 04:46:21,141: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 131)
2019-07-26 04:46:24,180: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 132)
2019-07-26 04:46:25,785: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 128)
2019-07-26 04:46:27,281: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 133)
2019-07-26 04:46:28,933: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 129)
2019-07-26 04:46:30,125: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 134)
2019-07-26 04:46:31,982: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 130)
2019-07-26 04:46:35,182: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 131)
2019-07-26 04:46:37,813: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 135)
2019-07-26 04:46:39,049: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 132)
2019-07-26 04:46:40,441: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 136)
2019-07-26 04:46:42,957: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 133)
2019-07-26 04:46:43,843: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 137)
2019-07-26 04:46:45,837: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 134)
2019-07-26 04:46:47,681: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 138)
2019-07-26 04:46:48,484: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 135)
2019-07-26 04:46:51,333: [1540] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 139)
2019-07-26 04:46:52,285: [1532] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1133565490940237762767544124220314787651412354152, offset 136)
