2019-07-26 03:55:18,577: [12] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory
2019-07-26 03:55:18,577: [12] m.main:INFO: Beginning analysis
2019-07-26 03:55:18,588: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 03:55:18,801: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 03:55:19,285: [12] m.c.manticore:INFO: Results in /mcore_aja98p_x
2019-07-26 03:55:20,206: [315] m.main:INFO: Registered plugins: DetectDelegatecall, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectSuicidal, DetectExternalCallAndLeak, DetectUninitializedMemory
2019-07-26 03:55:20,207: [315] m.main:INFO: Beginning analysis
2019-07-26 03:55:20,267: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 03:55:34,127: [374] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 03:55:35,269: [374] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 03:55:57,911: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 03:56:32,537: [1528] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 03:57:09,381: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 03:57:19,229: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 03:57:59,140: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 03:58:20,477: [1516] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 03:58:22,749: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:00:29,981: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 128)
2019-07-26 04:00:32,537: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 129)
2019-07-26 04:00:34,333: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 130)
2019-07-26 04:00:36,673: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 131)
2019-07-26 04:00:38,925: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 132)
2019-07-26 04:00:40,553: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 133)
2019-07-26 04:00:41,776: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 04:00:42,675: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 134)
2019-07-26 04:00:44,365: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 135)
2019-07-26 04:00:46,533: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 136)
2019-07-26 04:00:49,029: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 137)
2019-07-26 04:00:50,857: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 138)
2019-07-26 04:00:55,753: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 139)
2019-07-26 04:00:57,569: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 140)
2019-07-26 04:00:59,675: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 141)
2019-07-26 04:01:01,869: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 67304222300982038808918615377939476524336674554, offset 142)
