2019-07-25 14:05:05,168: [13] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectSuicidal
2019-07-25 14:05:05,168: [13] m.main:INFO: Beginning analysis
2019-07-25 14:05:05,181: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 14:05:05,425: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 14:05:05,901: [13] m.c.manticore:INFO: Results in /mcore_mt1elsj6
2019-07-25 14:05:06,791: [316] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall
2019-07-25 14:05:06,792: [316] m.main:INFO: Beginning analysis
2019-07-25 14:05:06,834: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 14:05:24,573: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 14:05:25,651: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 14:05:49,767: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 14:06:37,009: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 14:07:29,138: [1521] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 14:07:41,742: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 14:07:52,462: [1536] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 14:07:55,222: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 14:08:46,230: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 14:09:15,334: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 14:09:24,526: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 14:11:51,018: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 128)
2019-07-25 14:11:53,919: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 129)
2019-07-25 14:11:59,414: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 130)
2019-07-25 14:12:07,163: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 131)
2019-07-25 14:12:10,351: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 132)
2019-07-25 14:12:13,334: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 133)
2019-07-25 14:12:15,718: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 134)
2019-07-25 14:12:18,550: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 135)
2019-07-25 14:12:21,033: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 136)
2019-07-25 14:12:23,470: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 137)
2019-07-25 14:12:26,460: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 138)
2019-07-25 14:12:30,038: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 139)
2019-07-25 14:12:34,106: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 140)
2019-07-25 14:12:37,527: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 141)
2019-07-25 14:12:45,562: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 142)
2019-07-25 14:12:47,759: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 143)
2019-07-25 14:12:50,942: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 144)
2019-07-25 14:12:53,758: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 145)
2019-07-25 14:12:56,223: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 146)
2019-07-25 14:12:59,650: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 147)
2019-07-25 14:13:02,318: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 148)
2019-07-25 14:13:04,927: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 149)
2019-07-25 14:13:07,911: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 150)
2019-07-25 14:13:09,965: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 151)
2019-07-25 14:13:12,026: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 152)
2019-07-25 14:13:13,914: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 153)
2019-07-25 14:13:17,038: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 154)
2019-07-25 14:13:24,761: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 155)
2019-07-25 14:13:27,530: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 156)
2019-07-25 14:13:29,060: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 128)
2019-07-25 14:13:30,740: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 157)
2019-07-25 14:13:31,762: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 129)
2019-07-25 14:13:33,962: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 158)
2019-07-25 14:13:37,054: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 130)
2019-07-25 14:13:37,510: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 159)
2019-07-25 14:13:39,714: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 131)
2019-07-25 14:13:41,355: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 132)
2019-07-25 14:13:43,706: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 133)
2019-07-25 14:13:46,164: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 134)
2019-07-25 14:13:48,738: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 128)
2019-07-25 14:13:49,762: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 135)
2019-07-25 14:13:52,134: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 129)
2019-07-25 14:13:52,325: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 136)
2019-07-25 14:13:55,402: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 137)
2019-07-25 14:13:55,612: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 130)
2019-07-25 14:13:58,410: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 138)
2019-07-25 14:13:59,950: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 131)
2019-07-25 14:14:03,502: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 132)
2019-07-25 14:14:04,802: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 139)
2019-07-25 14:14:06,662: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 133)
2019-07-25 14:14:07,646: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 140)
2019-07-25 14:14:09,747: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 141)
2019-07-25 14:14:09,763: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 134)
2019-07-25 14:14:12,647: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 135)
2019-07-25 14:14:14,202: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 142)
2019-07-25 14:14:15,827: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 136)
2019-07-25 14:14:17,102: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 143)
2019-07-25 14:14:19,614: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 144)
2019-07-25 14:14:19,902: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 137)
2019-07-25 14:14:22,466: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 145)
2019-07-25 14:14:23,246: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 138)
2019-07-25 14:14:25,167: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 146)
2019-07-25 14:14:26,455: [1536] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 139)
2019-07-25 14:14:27,710: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 147)
2019-07-25 14:14:30,550: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 148)
2019-07-25 14:14:33,539: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 149)
2019-07-25 14:14:36,750: [1518] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 194600459974125291701877269733292184490147286051, offset 150)
