2019-08-06 13:13:20,392: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectIntegerOverflow, DetectDelegatecall, DetectUninitializedMemory
2019-08-06 13:13:20,392: [12] m.main:INFO: Beginning analysis
2019-08-06 13:13:20,407: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-06 13:13:20,511: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-06 13:13:20,742: [12] m.c.manticore:INFO: Results in /mcore_u1g4m3gh
2019-08-06 13:13:21,473: [315] m.main:INFO: Registered plugins: DetectIntegerOverflow, DetectUnusedRetVal, DetectEnvInstruction, DetectSuicidal, DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUninitializedStorage, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-08-06 13:13:21,473: [315] m.main:INFO: Beginning analysis
2019-08-06 13:13:21,496: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-08-06 13:13:35,401: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 13:13:36,390: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 13:13:57,803: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-06 13:14:17,719: [1556] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 13:14:33,529: [1519] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 13:14:37,723: [1519] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 13:14:53,394: [1514] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 13:15:04,327: [1514] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-06 13:15:05,115: [1547] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-06 13:16:00,343: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 128)
2019-08-06 13:16:01,226: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 129)
2019-08-06 13:16:02,823: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 130)
2019-08-06 13:16:03,637: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 131)
2019-08-06 13:16:04,410: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 132)
2019-08-06 13:16:05,075: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 133)
2019-08-06 13:16:05,824: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 134)
2019-08-06 13:16:06,624: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 135)
2019-08-06 13:16:07,379: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 136)
2019-08-06 13:16:08,137: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 137)
2019-08-06 13:16:08,834: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 138)
2019-08-06 13:16:09,578: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 139)
2019-08-06 13:16:10,327: [1516] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1181820501967063142656441563962005582254706447252, offset 140)
