2019-07-24 14:22:29,893: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectUnusedRetVal, DetectUninitializedStorage, DetectEnvInstruction, DetectDelegatecall, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-24 14:22:29,894: [12] m.main:INFO: Beginning analysis
2019-07-24 14:22:29,934: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 14:22:30,203: [58] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 14:22:30,798: [12] m.c.manticore:INFO: Results in /mcore_wwhse0lg
2019-07-24 14:22:31,858: [315] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectEnvInstruction, DetectDelegatecall, DetectSuicidal, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectIntegerOverflow, DetectUninitializedStorage, DetectReentrancySimple, DetectInvalid
2019-07-24 14:22:31,859: [315] m.main:INFO: Beginning analysis
2019-07-24 14:22:31,884: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 14:22:51,069: [368] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:22:52,289: [368] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:23:16,827: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 14:24:00,358: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:24:48,114: [1520] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:24:59,227: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:25:09,922: [1537] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:25:16,906: [1521] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:26:10,666: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:26:40,147: [1523] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 14:26:47,734: [1529] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 14:29:11,054: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 128)
2019-07-24 14:29:13,138: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 129)
2019-07-24 14:29:14,954: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 130)
2019-07-24 14:29:17,114: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 131)
2019-07-24 14:29:22,010: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 132)
2019-07-24 14:29:24,226: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 133)
2019-07-24 14:29:26,134: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 134)
2019-07-24 14:29:28,647: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 135)
2019-07-24 14:29:31,814: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 136)
2019-07-24 14:29:34,023: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 137)
2019-07-24 14:29:36,326: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 138)
2019-07-24 14:29:38,862: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 139)
2019-07-24 14:29:41,306: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 140)
2019-07-24 14:29:43,302: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 141)
2019-07-24 14:29:45,331: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 142)
2019-07-24 14:29:47,511: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 143)
2019-07-24 14:29:54,462: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 144)
2019-07-24 14:29:57,442: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 145)
2019-07-24 14:29:59,510: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 146)
2019-07-24 14:30:01,538: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 147)
2019-07-24 14:30:03,655: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 148)
2019-07-24 14:30:05,138: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 149)
2019-07-24 14:30:07,126: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 150)
2019-07-24 14:30:09,362: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 151)
2019-07-24 14:30:11,842: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 152)
2019-07-24 14:30:14,854: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 153)
2019-07-24 14:30:16,950: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 154)
2019-07-24 14:30:19,066: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 155)
2019-07-24 14:30:21,218: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 156)
2019-07-24 14:30:23,022: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 157)
2019-07-24 14:30:24,715: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 158)
2019-07-24 14:30:26,758: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 159)
2019-07-24 14:30:28,467: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 128)
2019-07-24 14:30:31,162: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 129)
2019-07-24 14:30:33,527: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 130)
2019-07-24 14:30:35,664: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 131)
2019-07-24 14:30:39,668: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 128)
2019-07-24 14:30:41,418: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 129)
2019-07-24 14:30:41,558: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 132)
2019-07-24 14:30:43,754: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 133)
2019-07-24 14:30:43,939: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 130)
2019-07-24 14:30:45,754: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 134)
2019-07-24 14:30:46,710: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 131)
2019-07-24 14:30:48,957: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 135)
2019-07-24 14:30:49,266: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 132)
2019-07-24 14:30:51,722: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 136)
2019-07-24 14:30:52,226: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 133)
2019-07-24 14:30:55,022: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 134)
2019-07-24 14:30:56,062: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 137)
2019-07-24 14:30:58,355: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 138)
2019-07-24 14:30:59,754: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 135)
2019-07-24 14:31:01,268: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 139)
2019-07-24 14:31:03,063: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 136)
2019-07-24 14:31:04,059: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 140)
2019-07-24 14:31:06,222: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 137)
2019-07-24 14:31:06,942: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 141)
2019-07-24 14:31:09,450: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 138)
2019-07-24 14:31:09,842: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 142)
2019-07-24 14:31:12,822: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 139)
2019-07-24 14:31:13,158: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 143)
2019-07-24 14:31:15,966: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 140)
2019-07-24 14:31:18,826: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 141)
2019-07-24 14:31:22,226: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 144)
2019-07-24 14:31:22,274: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 142)
2019-07-24 14:31:25,134: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 145)
2019-07-24 14:31:25,162: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 143)
2019-07-24 14:31:28,345: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 144)
2019-07-24 14:31:30,223: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 146)
2019-07-24 14:31:32,666: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 145)
2019-07-24 14:31:34,518: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 147)
2019-07-24 14:31:38,162: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 148)
2019-07-24 14:31:41,150: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 149)
2019-07-24 14:31:43,971: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 146)
2019-07-24 14:31:44,542: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 150)
2019-07-24 14:31:47,832: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 147)
2019-07-24 14:31:47,846: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 151)
2019-07-24 14:31:50,858: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 148)
2019-07-24 14:31:51,023: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 152)
2019-07-24 14:31:54,018: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 153)
2019-07-24 14:31:54,342: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 149)
2019-07-24 14:31:56,957: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 154)
2019-07-24 14:31:56,958: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 150)
2019-07-24 14:32:00,243: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 155)
2019-07-24 14:32:00,330: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 151)
2019-07-24 14:32:03,028: [1537] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 152)
2019-07-24 14:32:03,850: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 156)
2019-07-24 14:32:06,534: [1520] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 537388864072610134001568079143216466468060560864, offset 157)
