2019-07-23 22:05:47,233: [12] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall, DetectIntegerOverflow, DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectSuicidal
2019-07-23 22:05:47,233: [12] m.main:INFO: Beginning analysis
2019-07-23 22:05:47,258: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 22:05:47,472: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-23 22:05:47,934: [12] m.c.manticore:INFO: Results in /mcore_oy25olgt
2019-07-23 22:05:48,864: [315] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectDelegatecall, DetectUnusedRetVal, DetectSuicidal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectReentrancyAdvanced, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory
2019-07-23 22:05:48,864: [315] m.main:INFO: Beginning analysis
2019-07-23 22:05:48,884: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-23 22:06:05,989: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 22:06:06,878: [364] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 22:06:24,684: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-23 22:07:05,106: [1525] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 22:08:03,119: [1525] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 22:08:13,839: [1525] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 22:08:21,331: [1529] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 22:08:26,740: [1523] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 22:09:23,202: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 22:09:46,863: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-23 22:09:49,627: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-23 22:12:18,464: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 128)
2019-07-23 22:12:20,539: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 129)
2019-07-23 22:12:22,771: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 130)
2019-07-23 22:12:25,146: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 131)
2019-07-23 22:12:30,730: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 132)
2019-07-23 22:12:33,158: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 133)
2019-07-23 22:12:35,565: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 134)
2019-07-23 22:12:37,538: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 135)
2019-07-23 22:12:39,770: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 136)
2019-07-23 22:12:42,139: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 137)
2019-07-23 22:12:44,746: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 138)
2019-07-23 22:12:48,266: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 139)
2019-07-23 22:12:52,563: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 140)
2019-07-23 22:12:55,306: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 656605154652345410696450005506185904997260227489, offset 141)
