2019-07-25 18:33:05,900: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectUnusedRetVal, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedStorage, DetectInvalid, DetectSuicidal, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow, DetectReentrancyAdvanced
2019-07-25 18:33:05,901: [12] m.main:INFO: Beginning analysis
2019-07-25 18:33:05,953: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 18:33:06,160: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-25 18:33:06,679: [12] m.c.manticore:INFO: Results in /mcore_xo46_o2h
2019-07-25 18:33:07,368: [315] m.main:INFO: Registered plugins: DetectUninitializedMemory, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectInvalid, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectReentrancySimple, DetectSuicidal, DetectEnvInstruction, DetectUninitializedStorage, DetectDelegatecall
2019-07-25 18:33:07,368: [315] m.main:INFO: Beginning analysis
2019-07-25 18:33:07,387: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-25 18:33:25,359: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 18:33:26,347: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 18:33:45,760: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-25 18:34:30,954: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 18:35:20,934: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 18:35:31,222: [1515] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 18:35:40,603: [1524] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 18:35:50,610: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 18:36:42,930: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 18:37:11,362: [1515] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 18:37:15,862: [1530] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-25 18:40:38,356: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 128)
2019-07-25 18:40:41,430: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 129)
2019-07-25 18:40:43,754: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 130)
2019-07-25 18:40:44,514: [1535] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-25 18:40:45,938: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 131)
2019-07-25 18:40:48,552: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 132)
2019-07-25 18:40:52,051: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 133)
2019-07-25 18:40:56,014: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 134)
2019-07-25 18:41:02,058: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 135)
2019-07-25 18:41:05,135: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 136)
2019-07-25 18:41:08,058: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 137)
2019-07-25 18:41:11,106: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 138)
2019-07-25 18:41:13,042: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 139)
2019-07-25 18:41:15,614: [1524] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 276448836097457351362717846227348538055234081604, offset 140)
