2019-07-24 13:31:51,343: [13] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectExternalCallAndLeak, DetectDelegatecall, DetectReentrancySimple, DetectInvalid
2019-07-24 13:31:51,343: [13] m.main:INFO: Beginning analysis
2019-07-24 13:31:51,354: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 13:31:51,533: [57] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 13:31:52,213: [13] m.c.manticore:INFO: Results in /mcore_pp0q_3lo
2019-07-24 13:31:53,013: [316] m.main:INFO: Registered plugins: DetectDelegatecall, DetectUninitializedStorage, DetectInvalid, DetectUnusedRetVal, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectEnvInstruction, DetectSuicidal, DetectReentrancySimple
2019-07-24 13:31:53,013: [316] m.main:INFO: Beginning analysis
2019-07-24 13:31:53,028: [316] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 13:32:17,844: [372] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 13:32:18,630: [372] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 13:32:36,848: [316] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 13:33:16,523: [2061] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 13:34:11,415: [2063] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 13:34:20,807: [2063] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 13:34:31,320: [2059] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 13:34:36,315: [2066] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 13:35:28,024: [2078] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 13:35:49,000: [2084] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 13:35:55,140: [2078] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 13:38:10,291: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 128)
2019-07-24 13:38:12,919: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 129)
2019-07-24 13:38:15,279: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 130)
2019-07-24 13:38:17,967: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 131)
2019-07-24 13:38:20,724: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 132)
2019-07-24 13:38:22,803: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 133)
2019-07-24 13:38:25,415: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 134)
2019-07-24 13:38:32,175: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 135)
2019-07-24 13:38:33,999: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 136)
2019-07-24 13:38:36,279: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 137)
2019-07-24 13:38:39,599: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 138)
2019-07-24 13:38:42,267: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 139)
2019-07-24 13:38:45,396: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 140)
2019-07-24 13:38:47,623: [2084] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 651075442371515027790606634858218482961550337578, offset 141)
