2019-07-22 23:26:15,783: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedStorage, DetectIntegerOverflow, DetectEnvInstruction, DetectDelegatecall, DetectReentrancyAdvanced, DetectSuicidal, DetectUninitializedMemory, DetectUnusedRetVal
2019-07-22 23:26:15,783: [12] m.main:INFO: Beginning analysis
2019-07-22 23:26:15,792: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 23:26:15,995: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-22 23:26:16,581: [12] m.c.manticore:INFO: Results in /mcore_31p6x1kj
2019-07-22 23:26:17,495: [315] m.main:INFO: Registered plugins: DetectSuicidal, DetectReentrancyAdvanced, DetectInvalid, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectIntegerOverflow, DetectUnusedRetVal, DetectEnvInstruction, DetectReentrancySimple, DetectDelegatecall, DetectUninitializedStorage
2019-07-22 23:26:17,496: [315] m.main:INFO: Beginning analysis
2019-07-22 23:26:17,557: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 23:26:47,600: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-22 23:27:39,752: [1503] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:28:02,868: [1501] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:28:47,010: [1498] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:28:47,271: [1492] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-22 23:29:35,276: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 128)
2019-07-22 23:29:36,774: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 129)
2019-07-22 23:29:37,362: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 130)
2019-07-22 23:29:38,064: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 131)
2019-07-22 23:29:38,671: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 132)
2019-07-22 23:29:39,256: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 133)
2019-07-22 23:29:40,166: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 134)
2019-07-22 23:29:40,961: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 135)
2019-07-22 23:29:41,861: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 136)
2019-07-22 23:29:42,773: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 137)
2019-07-22 23:29:44,460: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 138)
2019-07-22 23:29:45,371: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 139)
2019-07-22 23:29:46,372: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 140)
2019-07-22 23:29:47,156: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 141)
2019-07-22 23:29:48,166: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 142)
2019-07-22 23:29:49,163: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 143)
2019-07-22 23:29:50,264: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 144)
2019-07-22 23:29:51,168: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 145)
2019-07-22 23:29:51,765: [1498] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1136259647817503525776521024297147624093140986444, offset 146)
